1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Total value of all promotions,Subsequent_Orders_Bins,Profit_Bins,Contact Allowed,Age,Gender,Engagement_Segment,Recency,Source of Customer_Direct,Source of Customer_Organic Search,Source of Customer_Paid Search,Source of Customer_Paid Social
17.69197949594571,0.0,0,1.794318355927858,1.0,1,1,61,1.0,0,78,0.0,1.0,0.0,0.0
3.14616310424989,100.1042589746835,10,0.0,3.0,0,1,53,1.0,2,110,0.0,0.0,0.0,1.0
2.202167816879108,0.0,0,0.9261716472803793,1.0,1,1,50,1.0,0,120,1.0,0.0,0.0,0.0
14.82710276146489,43.27476051909441,8,0.0,3.0,2,1,53,1.0,2,114,1.0,0.0,0.0,0.0
16.70252062998787,75.55296792587706,9,8.708938482383722,3.0,0,1,52,1.0,2,112,1.0,0.0,0.0,0.0
19.29180950791328,6.825545778409048,2,4.715362727419252,1.0,1,0,35,1.0,1,124,1.0,0.0,0.0,0.0
1.477641299406419,18.35703096325031,2,7.018571390430476,1.0,1,1,39,0.0,1,83,1.0,0.0,0.0,0.0
23.61172651138203,67.39400759763498,7,34.8271828132002,3.0,0,0,49,1.0,2,121,1.0,0.0,0.0,0.0
3.100035147335115,73.8102039941988,6,16.14666326869784,3.0,0,1,58,1.0,2,131,0.0,0.0,0.0,0.0
32.74787976120381,32.74507249173489,6,2.331792272810891,3.0,2,0,42,1.0,2,83,0.0,1.0,0.0,0.0
11.19674752146888,69.22347450789043,4,3.275204708049461,1.0,0,0,40,1.0,1,111,0.0,1.0,0.0,0.0
20.87544973444399,0.0,0,0.002750337205585265,1.0,1,0,54,1.0,0,82,1.0,0.0,0.0,0.0
9.918419638482408,0.0,0,0.0,1.0,1,0,34,1.0,0,122,1.0,0.0,0.0,0.0
25.216864338115,0.0,0,0.0,1.0,1,1,56,1.0,0,105,1.0,0.0,0.0,0.0
2.409160002075834,0.0,0,0.6350572414949344,1.0,1,1,51,1.0,0,92,1.0,0.0,0.0,0.0
4.08416654815521,0.0,0,0.4975362260616283,1.0,1,0,48,1.0,0,104,0.0,0.0,1.0,0.0
2.447993582722693,0.0,0,0.8258015630526855,1.0,1,1,39,1.0,0,77,1.0,0.0,0.0,0.0
23.18776028500742,0.0,0,1.846556518863023,1.0,1,0,50,1.0,0,88,0.0,0.0,1.0,0.0
12.12682236339342,0.0,0,1.508187756118309,1.0,1,1,58,1.0,0,80,0.0,1.0,0.0,0.0
8.664000518605846,0.0,0,2.035328341209159,1.0,1,0,41,1.0,0,88,0.0,0.0,1.0,0.0
3.874168135953137,0.0,0,0.0,1.0,1,1,38,1.0,0,89,0.0,1.0,0.0,0.0
1.840402925693156,12.30587561117208,1,0.9166381808177964,1.0,1,1,41,1.0,1,126,0.0,1.0,0.0,0.0
14.55995008709696,34.68175877594408,5,10.65838279671274,1.0,2,0,54,1.0,1,123,0.0,0.0,0.0,0.0
2.609718408277314,61.79490565257546,6,7.535995730712556,3.0,0,1,43,1.0,2,135,0.0,0.0,1.0,0.0
4.957218723683179,34.93194317258089,5,2.77563187302255,1.0,2,0,35,1.0,1,100,0.0,0.0,0.0,0.0
2.63019082498726,402.8941709436063,16,11.06985758378423,3.0,0,1,44,1.0,3,93,0.0,0.0,0.0,1.0
13.86237248687674,0.0,0,0.0,1.0,1,0,38,1.0,0,120,1.0,0.0,0.0,0.0
13.84410672389123,0.0,0,0.0,1.0,1,0,42,1.0,0,108,0.0,0.0,0.0,0.0
16.77504137662316,76.09683695025554,7,5.865342206099661,3.0,0,1,55,1.0,2,136,1.0,0.0,0.0,0.0
3.406537852503809,22.50021735574268,2,0.9290906947096047,1.0,2,0,35,1.0,1,99,1.0,0.0,0.0,0.0
4.105142680066106,0.0,0,0.8117780238215181,1.0,1,0,37,0.0,0,82,0.0,1.0,0.0,0.0
2.30389322220215,33.07513302069355,4,8.853715314599413,1.0,2,1,38,1.0,1,131,1.0,0.0,0.0,0.0
3.232467494749822,29.605776603639,3,0.0,1.0,2,1,39,1.0,1,118,1.0,0.0,0.0,0.0
13.66213309282384,36.97521903264413,5,1.774954277370239,1.0,2,1,39,1.0,1,83,0.0,1.0,0.0,0.0
7.581239712159956,0.0,0,1.710036472514271,1.0,1,1,42,1.0,0,86,0.0,1.0,0.0,0.0
12.8283817343493,0.0,0,1.517605535357999,1.0,1,1,34,1.0,0,136,1.0,0.0,0.0,0.0
11.50748661973537,8.84921421144435,7,14.92442831746565,3.0,1,1,35,1.0,2,101,0.0,0.0,0.0,0.0
10.62639971964671,0.0,0,2.021516247819926,1.0,1,1,84,1.0,0,121,0.0,0.0,0.0,0.0
9.463446928386412,34.26649830374024,4,0.0,1.0,2,1,54,0.0,1,113,0.0,0.0,1.0,0.0
13.38227178934794,0.0,0,0.0,1.0,1,1,37,1.0,0,90,0.0,1.0,0.0,0.0
4.529906928248643,79.30170039465536,12,35.20948442572495,3.0,0,0,34,1.0,3,123,0.0,0.0,0.0,0.0
5.107985943022357,0.0,0,1.421941170261264,1.0,1,1,44,1.0,0,94,0.0,0.0,0.0,0.0
2.243659386691997,38.33151317113684,4,7.400202318709044,1.0,2,1,37,1.0,1,82,0.0,1.0,0.0,0.0
2.517340898433211,46.78239406725602,4,23.21812489074241,1.0,2,0,44,1.0,1,117,0.0,0.0,0.0,1.0
20.55710140022024,0.0,0,4.037732604117167,1.0,1,1,52,1.0,0,89,0.0,0.0,1.0,0.0
10.53978462793206,50.33052464908285,4,0.0,1.0,0,1,35,0.0,1,119,0.0,0.0,0.0,1.0
2.899155298498003,19.31347361651481,1,2.47016090290622,1.0,1,1,44,1.0,1,104,0.0,1.0,0.0,0.0
16.32585785683274,77.61850044011904,10,7.758482618406547,3.0,0,1,38,1.0,2,116,0.0,0.0,0.0,1.0
1.846446097161818,12.0572637424552,2,0.2944660822850034,1.0,1,0,41,1.0,1,128,0.0,0.0,1.0,0.0
1.96716194598811,19.89241484832731,11,3.711662115478461,3.0,1,0,34,1.0,3,100,1.0,0.0,0.0,0.0
9.740534537931204,0.0,0,0.0,1.0,1,1,36,1.0,0,127,0.0,0.0,0.0,0.0
2.424701441332413,45.19316192214475,11,0.0,3.0,2,1,50,1.0,3,93,0.0,1.0,0.0,0.0
19.7297181087491,0.0,0,3.081454580162463,1.0,1,0,42,1.0,0,133,0.0,1.0,0.0,0.0
10.81914479045645,11.33088936909384,2,0.0,1.0,1,0,59,0.0,1,107,0.0,0.0,0.0,0.0
3.235198467232537,35.65025244960206,9,13.34448984941433,3.0,2,0,35,1.0,2,99,0.0,0.0,0.0,0.0
3.452730950442267,16.05550414122329,3,0.0,1.0,1,1,47,1.0,1,120,0.0,0.0,0.0,0.0
18.40987640185046,20.31463120413895,6,0.0,3.0,2,0,46,1.0,2,93,0.0,1.0,0.0,0.0
2.810338791864995,183.8347616765326,21,0.0,3.0,0,1,45,1.0,3,80,0.0,1.0,0.0,0.0
11.16046598421368,112.5727293108973,9,3.740214686109772,3.0,0,1,34,1.0,2,114,0.0,1.0,0.0,0.0
11.37258250518029,143.2479741356526,9,16.89093498947537,3.0,0,1,55,1.0,2,132,0.0,1.0,0.0,0.0
15.1333227175239,9.963524234371365,1,1.872189447718354,1.0,1,0,51,1.0,1,102,0.0,0.0,0.0,0.0
7.544328507352136,0.0,0,0.9406859848823044,1.0,1,1,52,1.0,0,112,0.0,1.0,0.0,0.0
5.853610699152898,60.67950419340781,7,31.78604140430626,3.0,0,0,41,0.0,2,82,0.0,0.0,0.0,1.0
10.65837348139344,41.1797449233227,5,1.43510040271466,1.0,2,1,61,1.0,1,114,1.0,0.0,0.0,0.0
8.319996971726502,20.62588165252077,4,0.0,1.0,2,1,78,1.0,1,103,0.0,0.0,0.0,0.0
8.603898952328143,0.0,0,0.560477485033623,1.0,1,0,39,1.0,0,126,0.0,1.0,0.0,0.0
10.12704661068237,78.57464169140648,6,0.0,3.0,0,0,58,1.0,2,81,1.0,0.0,0.0,0.0
36.60741398379653,8.582494669591991,3,4.091116775442038,1.0,1,0,44,1.0,1,102,0.0,0.0,1.0,0.0
6.13830981186637,11.15343218009457,1,1.440494323092475,1.0,1,1,65,1.0,1,82,0.0,0.0,0.0,0.0
8.403000551066944,5.241669695467198,1,4.61138643309881,1.0,1,0,39,1.0,1,82,1.0,0.0,0.0,0.0
11.61950530819128,0.0,0,0.0,1.0,1,1,65,0.0,0,127,0.0,1.0,0.0,0.0
9.49363633779295,6.111780078214262,1,0.0,1.0,1,1,39,1.0,1,127,1.0,0.0,0.0,0.0
16.33882447014587,17.248544653669,1,0.0,1.0,1,1,40,1.0,1,136,0.0,1.0,0.0,0.0
2.153277426189949,94.36185853604233,11,43.66911219902237,3.0,0,0,37,1.0,3,88,0.0,1.0,0.0,0.0
7.866044405076477,27.40873691849144,6,0.0,3.0,2,0,36,1.0,2,110,0.0,1.0,0.0,0.0
19.6400438568775,0.0,0,7.89028647449021,1.0,1,1,70,1.0,0,106,1.0,0.0,0.0,0.0
7.040516647569243,12.39265668096726,1,1.375346212539727,1.0,1,1,43,0.0,1,130,1.0,0.0,0.0,0.0
6.716392512059741,127.5828865671715,8,22.28688859971972,3.0,0,1,43,1.0,2,120,0.0,1.0,0.0,0.0
5.940737225209993,48.65503820272915,3,16.14556838083667,1.0,2,1,53,1.0,1,98,0.0,1.0,0.0,0.0
1.916148331498588,8.140668781835618,1,3.736025636798769,1.0,1,1,50,1.0,1,94,0.0,0.0,0.0,0.0
13.99645804572448,15.35391025779166,3,8.666522710751275,1.0,1,0,35,1.0,1,134,0.0,0.0,1.0,0.0
9.137280143816005,0.0,0,1.975086718432486,1.0,1,1,61,1.0,0,103,1.0,0.0,0.0,0.0
19.99055850646692,0.0,0,0.0,1.0,1,0,36,1.0,0,121,1.0,0.0,0.0,0.0
2.037047630840713,139.9251678955465,17,70.22087245127562,3.0,0,1,32,1.0,3,83,0.0,0.0,1.0,0.0
16.13789315703192,0.0,0,0.0,1.0,1,0,37,1.0,0,133,0.0,1.0,0.0,0.0
4.911233961259449,0.0,0,0.0,1.0,1,0,50,1.0,0,118,0.0,0.0,0.0,0.0
9.388442633876348,0.0,0,5.021045275373121,1.0,1,0,39,0.0,0,110,0.0,1.0,0.0,0.0
4.196578020346706,0.0,0,0.0,1.0,1,1,52,1.0,0,121,0.0,0.0,1.0,0.0
8.36835234659906,29.54630938779894,4,0.0,1.0,2,1,39,0.0,1,99,0.0,0.0,0.0,0.0
30.45630800337645,27.32951668210922,1,16.43747202396068,1.0,2,1,42,1.0,1,122,0.0,1.0,0.0,0.0
10.63025875188898,101.8744767842225,11,20.96871332023055,3.0,0,1,51,1.0,3,112,1.0,0.0,0.0,0.0
4.648944331200684,0.0,0,0.0,1.0,1,0,50,1.0,0,96,0.0,0.0,0.0,0.0
11.09346732532123,106.4403685831576,13,60.40753077807202,3.0,0,1,51,1.0,3,129,0.0,0.0,0.0,0.0
15.72727299003415,0.0,0,4.0034125623939,1.0,1,0,39,0.0,0,121,0.0,1.0,0.0,0.0
7.377590599912521,143.1914344256898,9,55.9575114109155,3.0,0,0,59,1.0,2,86,1.0,0.0,0.0,0.0
15.01320121297289,160.9613807966204,13,23.58404354830697,3.0,0,1,76,1.0,3,98,0.0,0.0,0.0,0.0
11.53325098562967,53.64764781970205,4,17.27117469397912,1.0,0,1,52,1.0,1,102,1.0,0.0,0.0,0.0
23.10000681547834,0.0,0,3.727693173231049,1.0,1,1,58,1.0,0,136,1.0,0.0,0.0,0.0
19.19220123401883,95.59386186674931,11,3.580263768722781,3.0,0,1,42,1.0,3,87,1.0,0.0,0.0,0.0
8.284165604800599,25.30242241644851,4,11.31172974646291,1.0,2,1,39,1.0,1,84,0.0,0.0,0.0,0.0
11.76394663451719,53.4316854291472,6,2.767503485841122,3.0,0,1,58,1.0,2,115,0.0,0.0,0.0,0.0
11.89982803800125,0.0,0,2.153816000944574,1.0,1,1,49,1.0,0,81,0.0,1.0,0.0,0.0
13.93418947107258,0.0,0,0.0,1.0,1,1,52,1.0,0,135,0.0,1.0,0.0,0.0
13.12547495925805,0.0,0,5.643419806453561,1.0,1,0,42,0.0,0,131,0.0,0.0,0.0,1.0
9.33586233309039,0.0,0,1.495615450098186,1.0,1,1,38,1.0,0,83,1.0,0.0,0.0,0.0
12.84972291243406,0.0,0,0.6849359505190402,1.0,1,0,50,1.0,0,122,0.0,0.0,0.0,1.0
2.284445510591373,0.0,0,0.86375661272792,1.0,1,0,45,1.0,0,92,0.0,0.0,0.0,1.0
17.07343162792368,0.0,0,0.5752651363240334,1.0,1,1,50,0.0,0,107,0.0,0.0,0.0,1.0
6.070998712129234,0.0,0,1.236349995645043,1.0,1,0,40,1.0,0,115,0.0,0.0,0.0,0.0
21.01099695323477,0.0,0,2.398911727317571,1.0,1,1,69,1.0,0,124,0.0,1.0,0.0,0.0
22.43087682783702,0.0,0,1.778871899593934,1.0,1,1,40,1.0,0,108,1.0,0.0,0.0,0.0
3.477613394227201,0.0,0,0.176047074931985,1.0,1,1,37,1.0,0,100,0.0,0.0,0.0,1.0
18.81795373983756,0.0,0,3.624798787306754,1.0,1,1,67,1.0,0,99,1.0,0.0,0.0,0.0
16.30291610278852,0.0,0,5.823199409523002,1.0,1,0,59,1.0,0,84,0.0,1.0,0.0,0.0
1.802126430673008,0.0,0,0.3674151300265635,1.0,1,0,35,1.0,0,107,0.0,0.0,1.0,0.0
4.341178784491976,0.0,0,0.0,1.0,1,1,40,1.0,0,120,1.0,0.0,0.0,0.0
17.86708828558185,0.0,0,0.0,1.0,1,0,35,1.0,0,90,1.0,0.0,0.0,0.0
26.98746800859538,0.0,0,1.138022613988038,1.0,1,0,49,1.0,0,103,1.0,0.0,0.0,0.0
3.000730199269595,0.0,0,0.07365091453762307,1.0,1,1,48,1.0,0,100,1.0,0.0,0.0,0.0
53.99965507725087,0.0,0,11.24416094784492,1.0,1,1,61,1.0,0,107,1.0,0.0,0.0,0.0
12.98466490175577,0.0,0,0.0,1.0,1,0,39,0.0,0,105,0.0,0.0,1.0,0.0
13.26399711876401,0.0,0,3.512021835119927,1.0,1,0,49,1.0,0,101,1.0,0.0,0.0,0.0
5.124748093728156,0.0,0,1.599645461733808,1.0,1,1,57,1.0,0,78,0.0,0.0,0.0,0.0
12.05171813432638,0.0,0,0.0,1.0,1,1,38,0.0,0,103,1.0,0.0,0.0,0.0
24.90102653617235,0.0,0,0.0,1.0,1,0,43,1.0,0,130,1.0,0.0,0.0,0.0
11.65718068843896,0.0,0,0.812007963293622,1.0,1,1,69,1.0,0,120,1.0,0.0,0.0,0.0
14.29125693349,0.0,0,4.645433095469194,1.0,1,1,40,0.0,0,88,0.0,1.0,0.0,0.0
21.80302721230207,0.0,0,1.199855246735308,1.0,1,0,38,1.0,0,97,0.0,0.0,0.0,0.0
6.224689620274923,0.0,0,2.501538116892816,1.0,1,0,39,1.0,0,93,1.0,0.0,0.0,0.0
8.960596009973324,0.0,0,0.0,1.0,1,1,42,1.0,0,110,1.0,0.0,0.0,0.0
2.279832416453841,0.0,0,0.0,1.0,1,1,45,1.0,0,108,0.0,1.0,0.0,0.0
2.569419263373364,0.0,0,0.7074853548402564,1.0,1,0,44,1.0,0,89,0.0,1.0,0.0,0.0
26.15015403046039,0.0,0,5.538285048869696,1.0,1,0,61,1.0,0,87,0.0,0.0,1.0,0.0
3.804259994666664,0.0,0,1.011261324911963,1.0,1,0,35,1.0,0,131,0.0,1.0,0.0,0.0
14.711144584749,0.0,0,0.0,1.0,1,1,39,1.0,0,81,0.0,1.0,0.0,0.0
11.18446221616613,0.0,0,0.7512067483304831,1.0,1,0,50,1.0,0,112,0.0,0.0,0.0,1.0
7.00914670442747,0.0,0,0.4566116277588125,1.0,1,0,46,1.0,0,99,0.0,1.0,0.0,0.0
2.332894929017339,0.0,0,0.299714041249763,1.0,1,0,58,0.0,0,86,0.0,1.0,0.0,0.0
13.24260252056941,0.0,0,2.679114790606935,1.0,1,1,60,1.0,0,84,1.0,0.0,0.0,0.0
10.85733929294797,0.0,0,3.419229537154087,1.0,1,1,43,0.0,0,100,0.0,1.0,0.0,0.0
19.25320734822913,0.0,0,0.0,1.0,1,1,37,1.0,0,97,1.0,0.0,0.0,0.0
2.146257272437528,0.0,0,0.0,1.0,1,0,38,1.0,0,85,0.0,1.0,0.0,0.0
17.56576252623073,0.0,0,5.607447910144629,1.0,1,0,43,1.0,0,104,0.0,0.0,1.0,0.0
11.6687273969232,0.0,0,2.684258218484996,1.0,1,1,47,1.0,0,90,1.0,0.0,0.0,0.0
12.23982092670634,0.0,0,-0.0206303326525063,1.0,1,0,37,1.0,0,116,0.0,0.0,0.0,0.0
10.93180720328037,0.0,0,1.791328904649561,1.0,1,0,76,1.0,0,107,0.0,1.0,0.0,0.0
6.104349306004764,0.0,0,0.03562022752154374,1.0,1,1,41,1.0,0,97,0.0,0.0,1.0,0.0
25.22905790143712,0.0,0,6.144021275579533,1.0,1,1,36,1.0,0,107,1.0,0.0,0.0,0.0
2.366721592083165,0.0,0,0.0,1.0,1,1,37,1.0,0,89,1.0,0.0,0.0,0.0
6.875402162706828,0.0,0,0.0,1.0,1,1,47,0.0,0,106,1.0,0.0,0.0,0.0
16.53857561009959,0.0,0,0.0,1.0,1,0,44,1.0,0,114,1.0,0.0,0.0,0.0
5.875627778625367,0.0,0,1.824652800300294,1.0,1,0,41,1.0,0,103,0.0,1.0,0.0,0.0
23.38638579752968,0.0,0,1.798981918681019,1.0,1,0,74,1.0,0,90,0.0,1.0,0.0,0.0
12.44873268503011,0.0,0,4.160378747865382,1.0,1,0,70,1.0,0,112,1.0,0.0,0.0,0.0
20.64990687250981,0.0,0,3.519667637918228,1.0,1,1,62,1.0,0,127,0.0,0.0,0.0,0.0
3.641616115297217,0.0,0,1.799423054638743,1.0,1,0,44,1.0,0,125,0.0,1.0,0.0,0.0
12.14907578666284,0.0,0,0.0,1.0,1,0,38,1.0,0,108,1.0,0.0,0.0,0.0
16.25981599306445,0.0,0,3.14955943622896,1.0,1,1,60,1.0,0,106,0.0,0.0,0.0,0.0
12.04019013220846,0.0,0,1.800126531131258,1.0,1,1,70,1.0,0,93,0.0,0.0,0.0,0.0
26.21763408300763,0.0,0,0.0,1.0,1,0,58,1.0,0,121,1.0,0.0,0.0,0.0
11.05963363127734,0.0,0,5.289576364253587,1.0,1,1,56,1.0,0,124,0.0,1.0,0.0,0.0
10.84722272971734,0.0,0,0.0,1.0,1,1,48,1.0,0,112,0.0,1.0,0.0,0.0
4.09459578260687,0.0,0,2.347280439359936,1.0,1,1,37,1.0,0,105,1.0,0.0,0.0,0.0
14.36221012761136,0.0,0,0.0,1.0,1,1,77,1.0,0,112,0.0,0.0,1.0,0.0
9.630872058041192,0.0,0,0.2306285624118774,1.0,1,0,84,1.0,0,77,1.0,0.0,0.0,0.0
28.86137459847227,0.0,0,0.0,1.0,1,0,39,0.0,0,90,0.0,0.0,1.0,0.0
21.18060277794366,0.0,0,0.0,1.0,1,1,50,1.0,0,85,0.0,1.0,0.0,0.0
9.51985999221964,0.0,0,1.042075234015224,1.0,1,1,36,0.0,0,119,1.0,0.0,0.0,0.0
14.98211985066174,0.0,0,0.0,1.0,1,0,35,1.0,0,99,1.0,0.0,0.0,0.0
4.66142913788939,0.0,0,0.3370603017365232,1.0,1,1,42,0.0,0,96,1.0,0.0,0.0,0.0
4.563145881476066,0.0,0,0.119183127603054,1.0,1,1,36,0.0,0,79,1.0,0.0,0.0,0.0
14.31973049316288,0.0,0,5.479939391412469,1.0,1,0,32,1.0,0,114,0.0,0.0,0.0,0.0
16.13700040289216,0.0,0,0.6860357088715233,1.0,1,0,51,1.0,0,89,1.0,0.0,0.0,0.0
23.19941547779757,0.0,0,0.5298817254123319,1.0,1,1,34,1.0,0,135,0.0,0.0,1.0,0.0
18.97211651919104,0.0,0,1.505085777583191,1.0,1,0,68,1.0,0,109,1.0,0.0,0.0,0.0
12.27497848302118,0.0,0,0.8539931687454478,1.0,1,0,55,1.0,0,78,0.0,0.0,0.0,0.0
19.12431233515363,0.0,0,2.510490427748081,1.0,1,0,61,1.0,0,92,0.0,0.0,0.0,0.0
21.7350358676693,0.0,0,4.70290454645799,1.0,1,0,43,1.0,0,129,0.0,0.0,1.0,0.0
24.70142053631127,0.0,0,1.146381156488915,1.0,1,1,60,1.0,0,100,0.0,1.0,0.0,0.0
10.45505648996316,0.0,0,0.4410796642236896,1.0,1,0,38,1.0,0,108,0.0,1.0,0.0,0.0
4.551362790130512,229.942758545932,22,6.133388930249264,3.0,0,1,50,1.0,3,119,1.0,0.0,0.0,0.0
15.12972945455321,58.10213362929675,15,1.232312478397048,3.0,0,1,77,1.0,3,87,0.0,1.0,0.0,0.0
1.300526758870126,0.0,0,0.3196887664442364,1.0,1,1,47,0.0,0,86,0.0,0.0,0.0,0.0
2.6644381021219,96.4615076671479,9,47.27899360837318,3.0,0,0,53,1.0,2,85,1.0,0.0,0.0,0.0
9.043041811666171,60.33909223618414,10,18.21613919726632,3.0,0,1,40,1.0,2,118,1.0,0.0,0.0,0.0
1.664406411471461,0.0,0,0.0,1.0,1,0,36,1.0,0,134,0.0,1.0,0.0,0.0
2.668276513364488,7.499040556936317,1,2.160407832665622,1.0,1,1,46,0.0,1,88,1.0,0.0,0.0,0.0
4.41075937100863,26.49371124415958,4,5.191846986546612,1.0,2,1,43,1.0,1,131,0.0,0.0,0.0,0.0
3.002793768433655,0.0,0,0.9356965153264123,1.0,1,0,44,1.0,0,80,0.0,1.0,0.0,0.0
9.164494552241718,49.84208373951321,8,4.714816240303906,3.0,2,0,80,1.0,2,110,0.0,0.0,1.0,0.0
9.170850508843353,0.0,0,0.0,1.0,1,1,46,1.0,0,129,0.0,0.0,0.0,0.0
21.35399432450321,19.18075769815161,3,6.971746923225782,1.0,1,0,51,0.0,1,127,0.0,1.0,0.0,0.0
2.80273773255517,0.0,0,0.0,1.0,1,1,56,1.0,0,100,1.0,0.0,0.0,0.0
26.51644887827186,13.60572998091451,1,9.10243690773687,1.0,1,1,36,1.0,1,128,1.0,0.0,0.0,0.0
19.27556030129695,0.0,0,0.0,1.0,1,0,48,1.0,0,118,0.0,1.0,0.0,0.0
8.648536217180077,8.474277374231361,2,3.493519247345736,1.0,1,0,42,1.0,1,88,0.0,0.0,0.0,0.0
10.00838153539653,15.04165506129451,1,1.598689287272459,1.0,1,0,46,1.0,1,104,0.0,1.0,0.0,0.0
12.14320392274325,64.22053782868697,5,2.125127096643312,1.0,0,0,43,1.0,1,78,1.0,0.0,0.0,0.0
1.600438620579224,41.54672210965646,4,0.0,1.0,2,1,54,1.0,1,102,0.0,0.0,0.0,0.0
6.138702071207806,0.0,0,0.1747011999417611,1.0,1,1,33,0.0,0,92,0.0,1.0,0.0,0.0
3.475095128703225,0.0,0,1.369764687904786,1.0,1,0,43,1.0,0,121,0.0,0.0,0.0,0.0
11.86236658452865,0.0,0,2.041222335750692,1.0,1,1,34,1.0,0,123,0.0,1.0,0.0,0.0
7.380701704362273,59.88610914208644,10,0.0,3.0,0,1,39,1.0,2,117,0.0,0.0,0.0,0.0
19.30990405752321,48.15183564844121,3,5.615265155746082,1.0,2,1,40,1.0,1,103,0.0,0.0,0.0,1.0
3.205812209382865,42.9863740433457,4,10.29060145745238,1.0,2,1,59,1.0,1,82,0.0,0.0,0.0,0.0
11.84542956568888,33.39313879601215,10,0.0,3.0,2,1,42,1.0,2,100,1.0,0.0,0.0,0.0
7.092425161544718,250.4748744020716,24,21.49804418264894,3.0,0,1,32,1.0,3,129,0.0,0.0,0.0,0.0
10.33885567186447,27.13906525945585,7,0.0565382499540194,3.0,2,1,50,1.0,2,132,0.0,0.0,0.0,0.0
19.41769800102171,118.0280756339512,11,17.25224506885239,3.0,0,1,46,1.0,3,83,1.0,0.0,0.0,0.0
13.04205419799079,0.0,0,0.4477768801776544,1.0,1,1,51,1.0,0,130,0.0,0.0,0.0,0.0
25.90462485559554,11.18899149510535,4,0.0,1.0,1,0,41,1.0,1,136,0.0,1.0,0.0,0.0
14.55933100299797,26.51215999983364,3,8.15002602884573,1.0,2,0,35,1.0,1,121,0.0,1.0,0.0,0.0
2.243117607141292,0.0,0,0.0,1.0,1,0,47,1.0,0,128,1.0,0.0,0.0,0.0
11.5053683502331,37.92622127991808,13,11.5922297150711,3.0,2,1,66,1.0,3,110,0.0,0.0,0.0,0.0
15.5608712196208,22.10392354354721,5,16.69899368420868,1.0,2,0,40,1.0,1,95,0.0,0.0,0.0,0.0
10.82510651301343,30.25456605205725,11,15.49999072331614,3.0,2,1,36,1.0,3,113,0.0,0.0,0.0,0.0
11.62904320233764,39.11288888165966,5,0.4631652722648403,1.0,2,1,79,1.0,1,91,0.0,1.0,0.0,0.0
1.315631496883272,38.00988708983849,7,0.0,3.0,2,1,38,1.0,2,130,0.0,0.0,0.0,0.0
11.5367634610272,18.12723404448455,2,9.177027528136652,1.0,1,0,53,1.0,1,93,0.0,1.0,0.0,0.0
16.33348516937976,77.23047685344208,6,0.0,3.0,0,0,34,1.0,2,88,0.0,1.0,0.0,0.0
20.1665009180589,10.28313922040165,3,8.507810761569903,1.0,1,0,82,1.0,1,103,0.0,1.0,0.0,0.0
14.47871724486165,16.58032741043263,1,0.97228778469048,1.0,1,1,44,1.0,1,108,1.0,0.0,0.0,0.0
22.53416041754427,142.1609811709883,14,61.35296058629476,3.0,0,1,33,1.0,3,88,0.0,1.0,0.0,0.0
8.032111588780792,0.0,0,0.7284797191831786,1.0,1,1,48,1.0,0,85,0.0,1.0,0.0,0.0
2.30261595548612,0.0,0,0.5266636604472468,1.0,1,0,51,1.0,0,135,0.0,1.0,0.0,0.0
16.96727655368652,0.0,0,7.505653813110388,1.0,1,0,46,1.0,0,120,1.0,0.0,0.0,0.0
17.96848751982552,0.0,0,2.134768669134212,1.0,1,1,61,1.0,0,86,1.0,0.0,0.0,0.0
20.96112868352169,0.0,0,0.0,1.0,1,1,47,1.0,0,130,0.0,0.0,1.0,0.0
13.96806689632852,0.0,0,7.694225575208901,1.0,1,0,31,1.0,0,81,0.0,0.0,0.0,0.0
16.79956333144271,0.0,0,1.014699593598954,1.0,1,1,34,1.0,0,115,0.0,0.0,0.0,0.0
20.6932022732086,0.0,0,5.169743680355853,1.0,1,0,37,1.0,0,99,0.0,0.0,0.0,0.0
12.19809533909405,0.0,0,1.139009462529846,1.0,1,1,33,1.0,0,79,0.0,0.0,0.0,0.0
8.853127156161777,0.0,0,0.0,1.0,1,1,41,1.0,0,77,0.0,0.0,1.0,0.0
6.43232337335176,0.0,0,1.33961318457481,1.0,1,0,38,1.0,0,122,0.0,0.0,0.0,0.0
13.77950905204253,0.0,0,5.238367981260836,1.0,1,0,42,0.0,0,110,1.0,0.0,0.0,0.0
14.10279069581543,0.0,0,2.413265762739103,1.0,1,0,54,0.0,0,92,0.0,0.0,0.0,0.0
9.365938258213296,0.0,0,0.0,1.0,1,1,43,1.0,0,91,1.0,0.0,0.0,0.0
9.080280846746586,43.84837984265805,5,0.0,1.0,2,0,48,1.0,1,136,1.0,0.0,0.0,0.0
9.238964060812172,0.0,0,1.620449347958933,1.0,1,0,43,1.0,0,94,0.0,1.0,0.0,0.0
8.3085474502974,42.76216942912158,5,11.68840086855243,1.0,2,1,36,1.0,1,107,0.0,0.0,0.0,1.0
5.629372247719511,71.38144883458511,8,16.14641771707758,3.0,0,0,55,1.0,2,92,0.0,0.0,0.0,0.0
21.10254237499269,98.97539269360875,10,0.0,3.0,0,0,38,1.0,2,97,0.0,1.0,0.0,0.0
5.148910174542763,0.0,0,1.994023978589436,1.0,1,1,56,1.0,0,113,0.0,1.0,0.0,0.0
12.18324859883337,0.0,0,2.827081994573742,1.0,1,0,36,1.0,0,92,0.0,1.0,0.0,0.0
